MD5,detections,Package_Name,Permissions,Last_date,Verdict,Positive
37f967ac7e83e5b5ecf56e9fc095008e,27,com.diamia.MMsm,android.permission.READ_LOGS android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.INTERNET android.permission.READ_PHONE_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_EXTERNAL_STORAGE android.permission.INTERNET android.permission.READ_SMS android.permission.RECEIVE_SMS android.permission.SEND_SMS android.permission.WRITE_SMS android.permission.DISABLE_KEYGUARD android.permission.ACCESS_COARSE_LOCATION android.permission.SYSTEM_ALERT_WINDOW android.permission.CALL_PHONE android.permission.GET_TASKS android.permission.ACCESS_FINE_LOCATION android.permission.CHANGE_WIFI_STATE com.android.launcher.permission.UNINSTALL_SHORTCUT com.android.launcher.permission.INSTALL_SHORTCUT android.permission.RECEIVE_WAP_PUSH android.permission.RECEIVE_BOOT_COMPLETED android.permission.WAKE_LOCK android.permission.CHANGE_NETWORK_STATE android.permission.READ_SETTINGS android.permission.VIBRATE android.permission.RUN_INSTRUMENTATION android.permission.RECEIVE_MMS android.permission.ACCESS_FINE_LACTION android.permission.READ_CONTACTS android.permission.REORDER_TASKS android.permission.WRITE_PROFILE android.permission.READ_PHONE_STATE android.permission.INTERNET android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_COARSE_LOCATION android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.ACCESS_FINE_LOCATION android.permission.ACCESS_LOCATION_EXTRA_COMMANDS android.permission.CHANGE_WIFI_STATE android.permission.GET_TASKS android.permission.SYSTEM_ALERT_WINDOW android.permission.MOUNT_UNMOUNT_FILESYSTEMS com.android.launcher.permission.UNINSTALL_SHORTCUT com.android.launcher.permission.INSTALL_SHORTCUT android.permission.READ_INTERNAL_STORAGE android.permission.WRITE_INTERNAL_STORAGE com.android.launcher.permission.UNINSTALL_SHORTCUT com.android.launcher.permission.INSTALL_SHORTCUT,1/15/2019 10:21,not-a-virus:HEUR:RiskTool.AndroidOS.Dnotua.acgn,1
9d5921c1fdd934b2dbd2ea9c05ec960e,23,com.duolaApian,com.android.launcher.permission.INSTALL_SHORTCUT android.permission.GET_TASKS android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_WIFI_STATE android.permission.ACCESS_COARSE_LOCATION android.permission.READ_PHONE_STATE android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.SYSTEM_ALERT_WINDOW android.permission.ACCESS_WIFI_STATE.android.permission.READ_PHONE_STATE android.permission.WRITE_SETTINGS android.permission.INTERNET android.permission.CHANGE_WIFI_STATE android.permission.ACCESS_LOCATION_EXTRA_COMMANDS android.permission.ACCESS_FINE_LOCATION com.android.launcher.permission.READ_SETTINGS android.permission.ACCESS_NETWORK_STATE android.permission.WAKE_LOCK android.permission.CHANGE_CONFIGURATION android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.WRITE_SETTINGS android.permission.READ_PHONE_STATE android.permission.WAKE_LOCK android.permission.CHANGE_CONFIGURATION android.permission.ACCESS_WIFI_STATE android.permission.GET_TASKS android.permission.VIBRATE android.permission.ACCESS_WIFI_STATE android.permission.RESTART_PACKAGES android.permission.DOWNLOAD_WITHOUT_NOTIFICATION android.permission.ACCESS_WIFI_STATE android.permission.VIBRATE android.permission.INTERNET android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_EXTERNAL_STORAGE android.permission.WRITE_SETTINGS android.permission.CHANGE_NETWORK_STATE android.permission.ACCESS_NETWORK_STATE,1/15/2019 10:26,None,1
7e0671fc66f9a482000414212bf725e3,35,com.tvone.untoenynh,android.permission.CALL_PHONE android.permission.SEND_SMS android.permission.WRITE_SMS android.permission.READ_SMS android.permission.GET_TASKS android.permission.ACCESS_NETWORK_STATE android.permission.READ_PHONE_STATE android.permission.RECEIVE_SMS android.permission.WRITE_EXTERNAL_STORAGE android.permission.INTERNET android.permission.RECEIVE_BOOT_COMPLETED android.permission.READ_LOGS android.permission.READ_CONTACTS,11/12/2018 13:46,Trojan-Banker.AndroidOS.Hqwar.san,1
664547799e31273414b0481c8eca85d2,51,com.StikEzKriM.odieapps,android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE,9/21/2018 8:25,Virus.Win32.Renamer.j,1
14d9f1a92dd984d6040cc41ed06e273e,38,com.google.progress,android.permission.RECEIVE_BOOT_COMPLETED android.permission.INTERNET android.permission.RECEIVE_SMS android.permission.SEND_SMS android.permission.READ_SMS android.permission.WRITE_SMS android.permission.READ_CONTACTS android.permission.READ_PHONE_STATE android.permission.READ_EXTERNAL_STORAGE android.permission.WRITE_EXTERNAL_STORAGE android.permission.BROADCAST_PACKAGE_REMOVED android.permission.ACCESS_NETWORK_STATE android.permission.MODIFY_PHONE_STATE android.permission.WAKE_LOCK android.permission.WRITE_APN_SETTINGS android.permission.RECORD_AUDIO android.permission.PROCESS_OUTGOING_CALLS android.permission.ACCESS_COARSE_LOCATION android.permission.ACCESS_FINE_LOCATION android.permission.CALL_PHONE android.permission.MODIFY_PHONE_STATE android.permission.MODIFY_AUDIO_SETTINGS android.permission.CHANGE_NETWORK_STATE android.permission.READ_CONTACTS android.permission.WRITE_CONTACTS android.permission.WAKE_LOCK android.permission.PROCESS_OUTGOING_CALLS android.permission.ACCESS_WIFI_STATE android.permission.CHANGE_WIFI_STATE,12/13/2018 1:07,HEUR:Trojan-Spy.AndroidOS.Hijoff.a,1
4819a8b4d2f7a2f0fd8e05df8363c52e,21,com.tknhx.bgplfm,android.permission.READ_EXTERNAL_STORAGE android.permission.GET_TASKS android.permission.INTERNET android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_NETWORK_STATE android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE android.permission.READ_PHONE_STATE android.permission.ACCESS_WIFI_STATE,1/15/2019 10:26,not-a-virus:HEUR:RiskTool.AndroidOS.Dnotua.aenk,1
d9581bdcc338f2c8dc494985bdcfea16,28,eu.margaritasoft.firstdevelop,android.permission.SEND_SMS android.permission.RECEIVE_BOOT_COMPLETED android.permission.INTERNET android.permission.READ_PHONE_STATE android.permission.RECEIVE_SMS android.permission.VIBRATE android.permission.INSTALL_PACKAGES android.permission.WRITE_EXTERNAL_STORAGE android.permission.RESTART_PACKAGES com.android.launcher.permission.INSTALL_SHORTCUT,6/3/2018 8:09,HEUR:Trojan-SMS.AndroidOS.FakeInst.a,1
e024cda2062978577844f1d145093848,30,net.kairosoft.android.paddock_en,android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE android.permission.READ_PHONE_STATE android.permission.ACCESS_COARSE_LOCATION android.permission.ACCESS_FINE_LOCATION android.permission.ACCESS_WIFI_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_EXTERNAL_STORAGE com.android.browser.permission.READ_HISTORY_BOOKMARKS android.permission.CAMERA com.android.vending.CHECK_LICENSE,7/16/2018 4:41,not-a-virus:HEUR:Downloader.AndroidOS.KyVu.a,1
4ab71304fe54f312d798b53fc7423a50,50,com.Micrwinte,com.android.launcher.permission.INSTALL_SHORTCUT android.permission.GET_TASKS android.permission.SEND_SMS android.permission.WRITE_EXTERNAL_STORAGE android.permission.WRITE_SMS android.permission.ACCESS_WIFI_STATE android.permission.ACCESS_COARSE_LOCATION android.permission.RECEIVE_SMS android.permission.READ_PHONE_STATE android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.READ_SMS android.permission.SYSTEM_ALERT_WINDOW android.permission.INTERNET android.permission.ACCESS_FINE_LOCATION com.android.launcher.permission.READ_SETTINGS android.permission.WAKE_LOCK android.permission.ACCESS_NETWORK_STATE android.permission.CHANGE_CONFIGURATION,7/10/2017 15:39,Trojan-Dropper.VBS.Agent.bp,1
66e5d8d7d1c01b6f1ea483d41944a5ad,21,com.rlygame.rphcwi,android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE android.permission.READ_PHONE_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_COARSE_LOCATION android.permission.ACCESS_WIFI_STATE android.permission.ACCESS_FINE_LOCATION android.permission.READ_EXTERNAL_STORAGE android.permission.GET_TASKS com.android.vending.CHECK_LICENSE android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.RECEIVE_BOOT_COMPLETED android.permission.CHANGE_WIFI_STATE android.permission.WAKE_LOCK tsKPBX.OrWkNJ.IwIVnA.jyvZFP.JISXyB android.permission.SYSTEM_ALERT_WINDOW android.permission.RESTART_PACKAGES,6/3/2018 7:45,nan,1
53c98c2d99b356524e5c0d873ca54d09,30,com.android.app,YgfPAA.rjobPb.ZPphtu.aaaCEk.ajRLKz android.permission.READ_SETTINGS android.permission.WRITE_SETTINGS android.permission.ACCESS_NETWORK_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.INTERNET android.permission.READ_PHONE_STATE android.permission.READ_SMS android.permission.SEND_SMS android.permission.RECEIVE_SMS android.permission.CALL_PHONE android.permission.WAKE_LOCK android.permission.GET_ACCOUNTS,6/3/2018 7:56,HEUR:Trojan-SMS.AndroidOS.Agent.fk,1
b973600e0d8ac3e30e893e9bf4bec4fa,21,com.youyic.tuixiangzi,android.permission.ACCESS_NETWORK_STATE android.permission.INTERNET android.permission.READ_PHONE_STATE android.permission.WAKE_LOCK android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_EXTERNAL_STORAGE android.permission.ACCESS_WIFI_STATE android.permission.ACCESS_COARSE_LOCATION android.permission.VIBRATE android.permission.SYSTEM_ALERT_WINDOW android.permission.GET_TASKS android.permission.ACCESS_FINE_LOCATION android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.CHANGE_WIFI_STATE rWmtcZ.XLAZPl.JscHaC.pexgME.QkoZjt android.permission.READ_PHtwo_STATE,6/3/2018 8:00,not-a-virus:HEUR:RiskTool.AndroidOS.Robtes.ci,1
765866f8c1a8d0a447a4fa88cdac7865,51,com.KamarBaYi.odieapps,android.permission.INTERNET android.permission.ACCESS_NETWORK_STATE,9/21/2018 10:47,Trojan.Win32.Agentb.bqyr,1
56bf33b486cf6ff8d8e6ea114c1892a9,24,com.terraria.ie,android.permission.SYSTEM_ALERT_WINDOW,1/15/2019 10:47,HEUR:Trojan.AndroidOS.Boogr.gsh,1
db889f9323e73a7484d23e6448183d62,20,GvizkC.VxmBlY.Wo.SeDAD.ESF,android.permission.INTERNET com.huawei.authentication.HW_ACCESS_AUTH_SERVICE com.samsung.svoice.sync.READ_DATABASE com.samsung.svoice.sync.ACCESS_SERVICE com.samsung.svoice.sync.WRITE_DATABASE com.sec.android.app.voicenote.Controller com.sec.android.permission.VOIP_INTERFACE com.sec.android.permission.LAUNCH_PERSONAL_PAGE_SERVICE com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY com.samsung.android.providers.context.permission.READ_RECORD_AUDIO com.samsung.android.providers.context.permission.WRITE_RECORD_AUDIO com.sec.android.settings.permission.SOFT_RESET sec.android.permission.READ_MSG_PREF com.samsung.android.scloud.backup.lib.read com.samsung.android.scloud.backup.lib.write android.permission.BIND_DIRECTORY_SEARCH android.permission.UPDATE_APP_OPS_STATS com.android.voicemail.permission.READ_WRITE_ALL_VOICEMAIL android.permission.ACCOUNT_MANAGER android.permission.PACKAGE_USAGE_STATS android.permission.USE_CREDENTIALS android.permission.ACCESS_COARSE_LOCATION android.permission.ACCESS_FINE_LOCATION android.permission.ACCESS_LOCATION_EXTRA_COMMANDS android.permission.ACCESS_MOCK_LOCATION android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.ACCESS_WIMAX_STATE android.permission.AUTHENTICATE_ACCOUNTS android.permission.BIND_APPWIDGET android.permission.BLUETOOTH android.permission.BLUETOOTH_ADMIN android.permission.BODY_SENSORS android.permission.BROADCAST_STICKY android.permission.CALL_PHONE android.permission.CAMERA android.permission.CHANGE_NETWORK_STATE android.permission.CHANGE_WIFI_MULTICAST_STATE android.permission.CHANGE_WIFI_STATE android.permission.CHANGE_WIMAX_STATE android.permission.CLEAR_APP_CACHE android.permission.DISABLE_KEYGUARD android.permission.DOWNLOAD_WITHOUT_NOTIFICATION android.permission.EXPAND_STATUS_BAR android.permission.FLASHLIGHT android.permission.GET_ACCOUNTS android.permission.GET_CLIPS android.permission.GET_PACKAGE_SIZE android.permission.GET_TASKS android.permission.KILL_BACKGROUND_PROCESSES android.permission.MANAGE_ACCOUNTS android.permission.MODIFY_AUDIO_SETTINGS android.permission.NFC android.permission.PERSISTENT_ACTIVITY android.permission.PROCESS_OUTGOING_CALLS android.permission.READ_CALENDAR android.permission.READ_CALL_LOG android.permission.READ_CELL_BROADCASTS android.permission.READ_CLIPS android.permission.READ_CONTACTS android.permission.READ_EXTERNAL_STORAGE android.permission.READ_INSTALL_SESSIONS android.permission.READ_PHONE_STATE android.permission.READ_PROFILE android.permission.READ_SMS android.permission.READ_SOCIAL_STREAM android.permission.READ_SYNC_SETTINGS android.permission.READ_SYNC_STATS android.permission.READ_USER_DICTIONARY android.permission.RECEIVE_BOOT_COMPLETED android.permission.RECEIVE_MMS android.permission.RECEIVE_SMS android.permission.RECEIVE_WAP_PUSH android.permission.RECORD_AUDIO android.permission.REORDER_TASKS android.permission.RESTART_PACKAGES android.permission.SEND_SMS android.permission.SET_TIME_ZONE android.permission.SET_WALLPAPER android.permission.SET_WALLPAPER_HINTS android.permission.SUBSCRIBED_FEEDS_READ android.permission.SUBSCRIBED_FEEDS_WRITE android.permission.SYSTEM_ALERT_WINDOW android.permission.TRANSMIT_IR android.permission.USE_SIP android.permission.VIBRATE android.permission.WAKE_LOCK android.permission.WRITE_CALENDAR android.permission.WRITE_CALL_LOG android.permission.WRITE_CLIPS android.permission.WRITE_CONTACTS android.permission.WRITE_EXTERNAL_STORAGE android.permission.WRITE_PROFILE android.permission.WRITE_SETTINGS android.permission.WRITE_SMS android.permission.WRITE_SOCIAL_STREAM android.permission.WRITE_SYNC_SETTINGS android.permission.WRITE_USER_DICTIONARY android.permission.USE_FINGERPRINT com.android.alarm.permission.SET_ALARM com.android.browser.permission.READ_HISTORY_BOOKMARKS com.android.browser.permission.WRITE_HISTORY_BOOKMARKS com.android.launcher.permission.INSTALL_SHORTCUT com.android.launcher.permission.UNINSTALL_SHORTCUT com.android.vending.BILLING com.android.vending.CHECK_LICENSE com.android.voicemail.permission.ADD_VOICEMAIL com.google.android.c2dm.permission.RECEIVE com.google.android.gms.permission.ACTIVITY_RECOGNITION com.google.android.gms.permission.AD_ID_NOTIFICATION com.google.android.googleapps.permission.GOOGLE_AUTH com.google.android.googleapps.permission.GOOGLE_AUTH.OTHER_SERVICES com.google.android.googleapps.permission.GOOGLE_AUTH.YouTubeUser com.google.android.googleapps.permission.GOOGLE_AUTH.adsense com.google.android.googleapps.permission.GOOGLE_AUTH.adwords com.google.android.googleapps.permission.GOOGLE_AUTH.ah com.google.android.googleapps.permission.GOOGLE_AUTH.android com.google.android.googleapps.permission.GOOGLE_AUTH.androidsecure com.google.android.googleapps.permission.GOOGLE_AUTH.blogger com.google.android.googleapps.permission.GOOGLE_AUTH.cl com.google.android.googleapps.permission.GOOGLE_AUTH.cp com.google.android.googleapps.permission.GOOGLE_AUTH.dodgeball com.google.android.googleapps.permission.GOOGLE_AUTH.finance com.google.android.googleapps.permission.GOOGLE_AUTH.gbase com.google.android.googleapps.permission.GOOGLE_AUTH.grandcentral com.google.android.googleapps.permission.GOOGLE_AUTH.groups2 com.google.android.googleapps.permission.GOOGLE_AUTH.health com.google.android.googleapps.permission.GOOGLE_AUTH.ig com.google.android.googleapps.permission.GOOGLE_AUTH.jotspot com.google.android.googleapps.permission.GOOGLE_AUTH.knol com.google.android.googleapps.permission.GOOGLE_AUTH.lh2 com.google.android.googleapps.permission.GOOGLE_AUTH.local com.google.android.googleapps.permission.GOOGLE_AUTH.mail com.google.android.googleapps.permission.GOOGLE_AUTH.mobile com.google.android.googleapps.permission.GOOGLE_AUTH.news com.google.android.googleapps.permission.GOOGLE_AUTH.notebook com.google.android.googleapps.permission.GOOGLE_AUTH.orkut com.google.android.googleapps.permission.GOOGLE_AUTH.print com.google.android.googleapps.permission.GOOGLE_AUTH.sierra com.google.android.googleapps.permission.GOOGLE_AUTH.sierraqa com.google.android.googleapps.permission.GOOGLE_AUTH.sierrasandbox com.google.android.googleapps.permission.GOOGLE_AUTH.sitemaps com.google.android.googleapps.permission.GOOGLE_AUTH.speech com.google.android.googleapps.permission.GOOGLE_AUTH.speechpersonalization com.google.android.googleapps.permission.GOOGLE_AUTH.talk com.google.android.googleapps.permission.GOOGLE_AUTH.wifi com.google.android.googleapps.permission.GOOGLE_AUTH.wise com.google.android.googleapps.permission.GOOGLE_AUTH.writely com.google.android.googleapps.permission.GOOGLE_AUTH.youtube com.google.android.launcher.permission.READ_SETTINGS com.google.android.providers.gsf.permission.READ_GSERVICES com.google.android.providers.talk.permission.READ_ONLY com.google.android.providers.talk.permission.WRITE_ONLY android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.READ_LOGS android.permission.INSTALL_PACKAGES android.permission.DELETE_PACKAGES android.permission.CLEAR_APP_USER_DATA android.permission.WRITE_MEDIA_STORAGE android.permission.ACCESS_CACHE_FILESYSTEM android.permission.READ_OWNER_DATA android.permission.WRITE_OWNER_DATA android.permission.CHANGE_CONFIGURATION android.permission.DEVICE_POWER android.permission.BATTERY_STATS android.permission.ACCESS_DOWNLOAD_MANAGER com.android.launcher.permission.READ_SETTINGS com.android.launcher.permission.WRITE_SETTINGS com.android.launcher3.permission.READ_SETTINGS com.android.launcher2.permission.READ_SETTINGS com.teslacoilsw.launcher.permission.READ_SETTINGS com.actionlauncher.playstore.permission.READ_SETTINGS com.mx.launcher.permission.READ_SETTINGS com.anddoes.launcher.permission.READ_SETTINGS com.apusapps.launcher.permission.READ_SETTINGS com.tsf.shell.permission.READ_SETTINGS com.htc.launcher.permission.READ_SETTINGS com.lenovo.launcher.permission.READ_SETTINGS com.oppo.launcher.permission.READ_SETTINGS com.bbk.launcher2.permission.READ_SETTINGS com.s.launcher.permission.READ_SETTINGS cn.nubia.launcher.permission.READ_SETTINGS com.huawei.android.launcher.permission.READ_SETTINGS com.huawei.android.launcher.permission.CHANGE_BADGE android.permission.GET_INTENT_SENDER_INTENT android.permission.WRITE_APN_SETTINGS,1/31/2018 22:59,not-a-virus:HEUR:RiskTool.AndroidOS.PornVideo.be,1
c7441d91f15ae936bb8dbc88043312c1,28,tj.alumberinc.ruganovich,android.permission.SEND_SMS android.permission.RECEIVE_BOOT_COMPLETED android.permission.INTERNET android.permission.READ_PHONE_STATE android.permission.RECEIVE_SMS android.permission.VIBRATE android.permission.INSTALL_PACKAGES android.permission.WRITE_EXTERNAL_STORAGE android.permission.RESTART_PACKAGES uawSAi.eIlQru.VBtKoI.wkkdxO.rYzcey,6/3/2018 8:00,HEUR:Trojan-SMS.AndroidOS.FakeInst.a,1
